id;project_id;worker_id;status;usd_amount;worker_position_label;created;created_date
26255605;3169855;3078293;acceptable;199,84;platinum;2025-7-17, 08:28;17/07/2025
26255616;3169060;9205571;acceptable;13,65;platinum;2025-7-17, 08:29;17/07/2025
26255636;3169862;9994610;acceptable;392,62;hero;2025-7-17, 08:31;17/07/2025
26255648;3169787;3078293;acceptable;100;platinum;2025-7-17, 08:32;17/07/2025
26255638;3169855;10214426;acceptable;63,23;bronze;2025-7-17, 08:32;17/07/2025
26255661;3166415;3948858;acceptable;12;hero;2025-7-17, 08:35;17/07/2025
26255654;3169696;8372405;acceptable;40,24;iron;2025-7-17, 08:35;17/07/2025
26255657;3169787;8319632;acceptable;375;bronze;2025-7-17, 08:35;17/07/2025
26255674;3169854;10169136;acceptable;80;bronze;2025-7-17, 08:37;17/07/2025
26255690;3169655;10599099;acceptable;527,44;iron;2025-7-17, 08:39;17/07/2025
26255692;3169318;6168769;acceptable;697,39;hero;2025-7-17, 08:40;17/07/2025
26255694;3169670;164773;acceptable;6;silver;2025-7-17, 08:40;17/07/2025
26255698;3168228;174974;acceptable;172,44;hero;2025-7-17, 08:41;17/07/2025
26255706;3169696;1748999;acceptable;86,22;silver;2025-7-17, 08:43;17/07/2025
26255721;3169448;4907477;acceptable;119,27;iron;2025-7-17, 08:46;17/07/2025
26255726;3169862;10169136;acceptable;419,59;bronze;2025-7-17, 08:46;17/07/2025
26255729;3167881;8372405;acceptable;79,03;iron;2025-7-17, 08:47;17/07/2025
26255732;3169354;219076;acceptable;67,54;hero;2025-7-17, 08:47;17/07/2025
26255736;3169334;4907477;acceptable;15,81;iron;2025-7-17, 08:48;17/07/2025
26255744;3169674;9560088;acceptable;46,36;bronze;2025-7-17, 08:49;17/07/2025
26255740;3169681;3477120;acceptable;199,84;bronze;2025-7-17, 08:49;17/07/2025
26255743;3169739;7002994;acceptable;200;gold;2025-7-17, 08:49;17/07/2025
26255758;3169174;10555980;acceptable;10,06;iron;2025-7-17, 08:51;17/07/2025
26255769;3168210;7972190;acceptable;883,2;iron;2025-7-17, 08:52;17/07/2025
26255763;3168354;10461462;acceptable;86,4;iron;2025-7-17, 08:52;17/07/2025
26255777;3169103;4907477;acceptable;47,42;iron;2025-7-17, 08:53;17/07/2025
26255778;3169877;10169136;acceptable;420;bronze;2025-7-17, 08:53;17/07/2025
26255787;3169871;10172591;acceptable;8,62;platinum;2025-7-17, 08:54;17/07/2025
26255795;3169862;5043332;acceptable;422,61;iron;2025-7-17, 08:56;17/07/2025
26255797;3169681;5248418;acceptable;179,62;gold;2025-7-17, 08:57;17/07/2025
26255803;3169787;6919282;acceptable;120;hero;2025-7-17, 08:57;17/07/2025
26255805;3169674;8266622;acceptable;17,24;bronze;2025-7-17, 08:58;17/07/2025
26255816;3169354;9205571;acceptable;50,28;platinum;2025-7-17, 08:59;17/07/2025
26255825;3169862;879106;acceptable;778,07;hero;2025-7-17, 09:00;17/07/2025
26255833;3168418;3477120;acceptable;32;bronze;2025-7-17, 09:01;17/07/2025
26255837;3169696;5248418;acceptable;114,93;gold;2025-7-17, 09:02;17/07/2025
26255849;3169454;1302379;acceptable;260,91;bronze;2025-7-17, 09:03;17/07/2025
26255847;3169561;10402078;acceptable;16;hero;2025-7-17, 09:03;17/07/2025
26255850;3169646;8195231;acceptable;96;gold;2025-7-17, 09:03;17/07/2025
26255852;3168275;4907477;acceptable;24,42;iron;2025-7-17, 09:04;17/07/2025
26255854;3169045;8372405;acceptable;35,91;iron;2025-7-17, 09:04;17/07/2025
26255868;3166052;7136763;acceptable;939,69;hero;2025-7-17, 09:05;17/07/2025
26255862;3169620;1302379;acceptable;454,84;bronze;2025-7-17, 09:05;17/07/2025
26255875;3166029;7136763;acceptable;4596,61;hero;2025-7-17, 09:06;17/07/2025
26255869;3169862;8032627;acceptable;420;bronze;2025-7-17, 09:06;17/07/2025
26255886;3168626;4907477;acceptable;17,24;iron;2025-7-17, 09:07;17/07/2025
26255902;3169670;10461462;acceptable;12,8;iron;2025-7-17, 09:09;17/07/2025
26255906;3169787;9309190;acceptable;148,6;iron;2025-7-17, 09:10;17/07/2025
26255916;3167956;7560960;acceptable;244,7;iron;2025-7-17, 09:11;17/07/2025
26255914;3169210;8372405;acceptable;1586,15;iron;2025-7-17, 09:11;17/07/2025
26255915;3169862;8545677;acceptable;375;iron;2025-7-17, 09:11;17/07/2025
26255926;3169304;3542012;acceptable;24,42;hero;2025-7-17, 09:12;17/07/2025
26255933;3169670;5655633;acceptable;24;hero;2025-7-17, 09:13;17/07/2025
26255946;3169351;9309190;acceptable;9,95;iron;2025-7-17, 09:14;17/07/2025
26255942;3169862;1302379;acceptable;454,84;bronze;2025-7-17, 09:14;17/07/2025
26255950;3158973;1785841;acceptable;134,68;platinum;2025-7-17, 09:15;17/07/2025
26255951;3169225;10267409;acceptable;260,86;iron;2025-7-17, 09:15;17/07/2025
26255971;3169030;9205571;acceptable;27,29;platinum;2025-7-17, 09:17;17/07/2025
26255961;3169429;1302379;acceptable;454,76;bronze;2025-7-17, 09:17;17/07/2025
26255962;3169894;7667896;acceptable;21,55;gold;2025-7-17, 09:17;17/07/2025
26255974;3168994;10267409;acceptable;215,45;iron;2025-7-17, 09:18;17/07/2025
26255977;3169019;9205571;acceptable;56,02;platinum;2025-7-17, 09:18;17/07/2025
26255976;3169104;956881;acceptable;120,65;bronze;2025-7-17, 09:18;17/07/2025
26255972;3169655;287645;acceptable;1230;silver;2025-7-17, 09:18;17/07/2025
26255992;3169674;956881;acceptable;35,91;bronze;2025-7-17, 09:19;17/07/2025
26255988;3169696;7667896;acceptable;28,73;gold;2025-7-17, 09:19;17/07/2025
26256002;3169304;2362975;acceptable;50,27;hero;2025-7-17, 09:20;17/07/2025
26255996;3169330;287645;acceptable;1050;silver;2025-7-17, 09:20;17/07/2025
26255998;3169634;215855;acceptable;26,4;gold;2025-7-17, 09:20;17/07/2025
26255995;3169681;10360846;acceptable;71,82;bronze;2025-7-17, 09:20;17/07/2025
26256011;3168030;5117301;acceptable;365,89;bronze;2025-7-17, 09:21;17/07/2025
26256025;3169313;287645;acceptable;510;silver;2025-7-17, 09:22;17/07/2025
26256027;3169674;7667896;acceptable;21,55;gold;2025-7-17, 09:22;17/07/2025
26256033;3169504;2842906;acceptable;35,19;hero;2025-7-17, 09:23;17/07/2025
26256047;3169190;8254902;acceptable;100,54;bronze;2025-7-17, 09:24;17/07/2025
26256051;3169854;2105244;acceptable;60;hero;2025-7-17, 09:24;17/07/2025
26256063;3169862;6126513;acceptable;239,96;gold;2025-7-17, 09:25;17/07/2025
26256065;3169881;10399524;acceptable;11,49;platinum;2025-7-17, 09:25;17/07/2025
26256076;3169854;324717;acceptable;73,91;iron;2025-7-17, 09:26;17/07/2025
26256086;3168171;8739899;acceptable;25,85;hero;2025-7-17, 09:27;17/07/2025
26256103;3168493;8703865;acceptable;86,18;bronze;2025-7-17, 09:28;17/07/2025
26256096;3168919;3047161;acceptable;5,03;silver;2025-7-17, 09:28;17/07/2025
26256100;3169894;5886564;acceptable;86,18;hero;2025-7-17, 09:28;17/07/2025
26256105;3169674;10360846;acceptable;71,82;bronze;2025-7-17, 09:29;17/07/2025
26256128;3158973;8266622;acceptable;35,91;bronze;2025-7-17, 09:31;17/07/2025
26256129;3169019;8639333;acceptable;91,93;bronze;2025-7-17, 09:31;17/07/2025
26256141;3168197;8594153;acceptable;870;iron;2025-7-17, 09:32;17/07/2025
26256148;3168517;8372405;acceptable;111,32;iron;2025-7-17, 09:32;17/07/2025
26256137;3168772;9205571;acceptable;121,08;platinum;2025-7-17, 09:32;17/07/2025
26256152;3169877;812804;acceptable;258;bronze;2025-7-17, 09:33;17/07/2025
26256159;3169881;9649296;acceptable;11,49;bronze;2025-7-17, 09:33;17/07/2025
26256176;3169334;1302379;acceptable;14,36;bronze;2025-7-17, 09:34;17/07/2025
26256178;3169694;8205910;acceptable;454,76;silver;2025-7-17, 09:34;17/07/2025
26256165;3169854;496838;acceptable;200;hero;2025-7-17, 09:34;17/07/2025
26256179;3169877;9774223;acceptable;339;hero;2025-7-17, 09:34;17/07/2025
26256188;3164308;8659182;acceptable;80;bronze;2025-7-17, 09:35;17/07/2025
26256194;3169225;1302379;acceptable;535,55;bronze;2025-7-17, 09:35;17/07/2025
26256190;3169634;10599099;acceptable;40,22;iron;2025-7-17, 09:35;17/07/2025
26256210;3169128;1302379;acceptable;535,55;bronze;2025-7-17, 09:36;17/07/2025
26256202;3169257;6868617;acceptable;215,45;iron;2025-7-17, 09:36;17/07/2025
26256205;3169646;5458276;acceptable;60;gold;2025-7-17, 09:36;17/07/2025
26256200;3169855;8739899;acceptable;76,13;hero;2025-7-17, 09:36;17/07/2025
26256201;3169862;757870;acceptable;239,96;hero;2025-7-17, 09:36;17/07/2025
26256220;3169298;6655121;acceptable;35,91;hero;2025-7-17, 09:37;17/07/2025
26256212;3169361;9205571;acceptable;11,49;platinum;2025-7-17, 09:37;17/07/2025
26256230;3169103;1302379;acceptable;535,55;bronze;2025-7-17, 09:38;17/07/2025
26256235;3169343;9205571;acceptable;121,36;platinum;2025-7-17, 09:38;17/07/2025
26256228;3169864;8555134;acceptable;422,44;bronze;2025-7-17, 09:38;17/07/2025
26256246;3169816;496838;acceptable;419,99;hero;2025-7-17, 09:39;17/07/2025
26256258;3169264;10461462;acceptable;12;iron;2025-7-17, 09:40;17/07/2025
26256251;3169448;8266622;acceptable;120,65;bronze;2025-7-17, 09:40;17/07/2025
26256262;3169668;10108333;acceptable;15,8;iron;2025-7-17, 09:40;17/07/2025
26256272;3165253;7937961;acceptable;267;iron;2025-7-17, 09:41;17/07/2025
26256270;3169668;7284656;acceptable;9,34;hero;2025-7-17, 09:41;17/07/2025
26256264;3169696;10591481;acceptable;293,17;iron;2025-7-17, 09:41;17/07/2025
26256275;3169862;9774223;acceptable;401,92;hero;2025-7-17, 09:41;17/07/2025
26256282;3169795;496838;acceptable;200;hero;2025-7-17, 09:42;17/07/2025
26256294;3169619;171757;acceptable;100,54;bronze;2025-7-17, 09:43;17/07/2025
26256303;3169448;613569;acceptable;179,54;platinum;2025-7-17, 09:44;17/07/2025
26256301;3169643;171757;acceptable;43,09;bronze;2025-7-17, 09:44;17/07/2025
26256313;3169696;5297539;acceptable;43,09;hero;2025-7-17, 09:45;17/07/2025
26256319;3169681;5297539;acceptable;107,73;hero;2025-7-17, 09:46;17/07/2025
26256342;3169696;6622009;acceptable;43,09;hero;2025-7-17, 09:47;17/07/2025
26256344;3169696;2910381;acceptable;50,27;hero;2025-7-17, 09:47;17/07/2025
26256355;3169877;2105244;acceptable;2500;hero;2025-7-17, 09:47;17/07/2025
26256353;3169881;9649296;acceptable;11,49;bronze;2025-7-17, 09:47;17/07/2025
26256366;3169855;7671294;acceptable;172,36;hero;2025-7-17, 09:49;17/07/2025
26256371;3169932;10399524;acceptable;620,7;platinum;2025-7-17, 09:49;17/07/2025
26256394;3169620;4713490;acceptable;107,73;gold;2025-7-17, 09:52;17/07/2025
26256398;3164101;10642786;acceptable;47,4;iron;2025-7-17, 09:53;17/07/2025
26256399;3169739;812804;acceptable;258;bronze;2025-7-17, 09:53;17/07/2025
26256414;3169083;224741;acceptable;129,27;bronze;2025-7-17, 09:55;17/07/2025
26256409;3169681;10591481;acceptable;293,17;iron;2025-7-17, 09:55;17/07/2025
26256427;3167929;8372405;acceptable;143,63;iron;2025-7-17, 09:56;17/07/2025
26256422;3169081;2910381;acceptable;84,74;hero;2025-7-17, 09:56;17/07/2025
26256440;3168162;995375;acceptable;8,11;iron;2025-7-17, 09:58;17/07/2025
26256444;3169787;10289480;acceptable;101,47;silver;2025-7-17, 09:58;17/07/2025
26256449;3169942;10052467;acceptable;422,44;iron;2025-7-17, 09:59;17/07/2025
26256465;3169782;7578868;acceptable;68,54;iron;2025-7-17, 10:01;17/07/2025
26256478;3169877;10206962;acceptable;330;bronze;2025-7-17, 10:02;17/07/2025
26256474;3169942;10650135;acceptable;373,95;bronze;2025-7-17, 10:02;17/07/2025
26256485;3169787;1348846;acceptable;60;gold;2025-7-17, 10:03;17/07/2025
26256509;3169862;10206962;acceptable;330;bronze;2025-7-17, 10:05;17/07/2025
26256530;3169739;10206962;acceptable;420;bronze;2025-7-17, 10:09;17/07/2025
26256534;3169854;10685989;acceptable;28;iron;2025-7-17, 10:09;17/07/2025
26256543;3168994;258448;acceptable;126,39;bronze;2025-7-17, 10:10;17/07/2025
26256552;3169019;834026;acceptable;77,78;bronze;2025-7-17, 10:10;17/07/2025
26256546;3169454;2049888;acceptable;86,18;hero;2025-7-17, 10:10;17/07/2025
26256542;3169504;112846;acceptable;25,85;hero;2025-7-17, 10:10;17/07/2025
26256541;3169877;8654905;acceptable;420;bronze;2025-7-17, 10:10;17/07/2025
26256555;3168971;5855276;acceptable;373,95;gold;2025-7-17, 10:11;17/07/2025
26256553;3169491;112846;acceptable;143,33;hero;2025-7-17, 10:11;17/07/2025
26256560;3169686;5250046;acceptable;200,66;bronze;2025-7-17, 10:12;17/07/2025
26256578;3169877;496838;acceptable;420;hero;2025-7-17, 10:13;17/07/2025
26256574;3169942;2161288;acceptable;373,95;bronze;2025-7-17, 10:13;17/07/2025
26256575;3169942;9152996;acceptable;373,95;hero;2025-7-17, 10:13;17/07/2025
26256585;3165591;3773725;acceptable;23,15;iron;2025-7-17, 10:14;17/07/2025
26256584;3169655;9607968;acceptable;1770;silver;2025-7-17, 10:14;17/07/2025
26256597;3168762;10464171;acceptable;323,16;iron;2025-7-17, 10:15;17/07/2025
26256591;3169162;258448;acceptable;53,03;bronze;2025-7-17, 10:15;17/07/2025
26256603;3169191;258448;acceptable;126,39;bronze;2025-7-17, 10:16;17/07/2025
26256602;3169855;10289480;acceptable;57,23;silver;2025-7-17, 10:16;17/07/2025
26256604;3169942;3988936;acceptable;121,83;silver;2025-7-17, 10:16;17/07/2025
26256613;3169681;258448;acceptable;111,8;bronze;2025-7-17, 10:17;17/07/2025
26256606;3169855;756163;acceptable;93,21;platinum;2025-7-17, 10:17;17/07/2025
26256616;3169862;9607968;acceptable;418,99;silver;2025-7-17, 10:17;17/07/2025
26256619;3169855;2084482;acceptable;100,33;platinum;2025-7-17, 10:18;17/07/2025
26256624;3169877;727888;acceptable;592,98;iron;2025-7-17, 10:19;17/07/2025
26256635;3169932;6845887;acceptable;236,5;hero;2025-7-17, 10:21;17/07/2025
26256650;3169942;4180497;acceptable;340,81;hero;2025-7-17, 10:23;17/07/2025
26256655;3169551;1491991;acceptable;397,34;bronze;2025-7-17, 10:24;17/07/2025
26256661;3169646;4370467;acceptable;60;iron;2025-7-17, 10:24;17/07/2025
26256654;3169787;655326;acceptable;240;hero;2025-7-17, 10:24;17/07/2025
26256659;3169854;10250269;acceptable;56;iron;2025-7-17, 10:24;17/07/2025
26256667;3163899;5331756;acceptable;86;silver;2025-7-17, 10:25;17/07/2025
26256672;3169942;3382453;acceptable;292,45;hero;2025-7-17, 10:25;17/07/2025
26256683;3168494;258448;acceptable;126,13;bronze;2025-7-17, 10:26;17/07/2025
26256695;3169864;6244551;acceptable;180,6;bronze;2025-7-17, 10:27;17/07/2025
26256700;3169334;258448;acceptable;7,88;bronze;2025-7-17, 10:28;17/07/2025
26256720;3168828;8570076;acceptable;14,33;gold;2025-7-17, 10:29;17/07/2025
26256716;3169429;258448;acceptable;97,47;bronze;2025-7-17, 10:29;17/07/2025
26256723;3169787;9626995;acceptable;47,56;bronze;2025-7-17, 10:30;17/07/2025
26256732;3169787;918274;acceptable;40;bronze;2025-7-17, 10:30;17/07/2025
26256730;3169862;224741;acceptable;120,4;bronze;2025-7-17, 10:30;17/07/2025
26256736;3169862;6244551;acceptable;252,96;bronze;2025-7-17, 10:30;17/07/2025
26256753;3167972;221763;acceptable;368,21;bronze;2025-7-17, 10:31;17/07/2025
26256738;3169334;8032627;acceptable;19,96;bronze;2025-7-17, 10:31;17/07/2025
26256755;3169561;215855;acceptable;26,43;gold;2025-7-17, 10:31;17/07/2025
26256741;3169646;918274;acceptable;80;bronze;2025-7-17, 10:31;17/07/2025
26256756;3169351;918274;acceptable;40;bronze;2025-7-17, 10:32;17/07/2025
26256768;3168159;918274;acceptable;8;bronze;2025-7-17, 10:33;17/07/2025
26256775;3169484;10399003;acceptable;28,67;bronze;2025-7-17, 10:33;17/07/2025
26256796;3169932;10619428;acceptable;373,05;iron;2025-7-17, 10:35;17/07/2025
26256808;3169681;9703115;acceptable;47,3;bronze;2025-7-17, 10:36;17/07/2025
26256798;3169982;496838;acceptable;24;hero;2025-7-17, 10:36;17/07/2025
26256821;3169674;9703115;acceptable;14,33;bronze;2025-7-17, 10:37;17/07/2025
26256817;3169694;6244551;acceptable;36,12;bronze;2025-7-17, 10:37;17/07/2025
26256831;3167006;918274;acceptable;100;bronze;2025-7-17, 10:38;17/07/2025
26256829;3170002;9703115;acceptable;47,3;bronze;2025-7-17, 10:38;17/07/2025
26256846;3166387;918274;acceptable;80;bronze;2025-7-17, 10:39;17/07/2025
26256843;3169670;673087;acceptable;17,6;bronze;2025-7-17, 10:39;17/07/2025
26256854;3168762;3421878;acceptable;260,22;bronze;2025-7-17, 10:40;17/07/2025
26256863;3169942;9545041;acceptable;172;hero;2025-7-17, 10:40;17/07/2025
26256856;3170002;90997;acceptable;179,16;bronze;2025-7-17, 10:40;17/07/2025
26256868;3170002;8365998;acceptable;107,5;gold;2025-7-17, 10:41;17/07/2025
26256903;3169174;10209093;acceptable;5,45;bronze;2025-7-17, 10:44;17/07/2025
26256917;3169350;166702;acceptable;12;bronze;2025-7-17, 10:46;17/07/2025
26256952;3169877;6066069;acceptable;369,51;bronze;2025-7-17, 10:49;17/07/2025
26256962;3166165;336886;acceptable;870;bronze;2025-7-17, 10:50;17/07/2025
26256960;3169942;876852;acceptable;416,57;gold;2025-7-17, 10:50;17/07/2025
26256974;3169739;6133393;acceptable;328,81;iron;2025-7-17, 10:51;17/07/2025
26256978;3169551;5505305;acceptable;375;bronze;2025-7-17, 10:52;17/07/2025
26256987;3169115;5505305;acceptable;240,9;bronze;2025-7-17, 10:53;17/07/2025
26256993;3170002;7667896;acceptable;50,17;gold;2025-7-17, 10:54;17/07/2025
26257010;3169561;419380;acceptable;13,6;bronze;2025-7-17, 10:55;17/07/2025
26257004;3170002;7149839;acceptable;65,88;iron;2025-7-17, 10:55;17/07/2025
26257024;3169739;727888;acceptable;372,02;iron;2025-7-17, 10:57;17/07/2025
26257044;3168412;5320475;acceptable;1565,83;hero;2025-7-17, 10:59;17/07/2025
26257059;3169670;541859;acceptable;212;platinum;2025-7-17, 11:00;17/07/2025
26257064;3168226;5320475;acceptable;2370,95;hero;2025-7-17, 11:01;17/07/2025
26257083;3170031;2888411;acceptable;161,42;hero;2025-7-17, 11:02;17/07/2025
26257107;3169019;287064;acceptable;200,81;silver;2025-7-17, 11:03;17/07/2025
26257103;3169298;9007187;acceptable;200;bronze;2025-7-17, 11:03;17/07/2025
26257098;3169619;10304999;acceptable;143,23;silver;2025-7-17, 11:03;17/07/2025
26257100;3169816;1755393;acceptable;298,5;silver;2025-7-17, 11:03;17/07/2025
26257101;3170031;8365998;acceptable;89,52;gold;2025-7-17, 11:03;17/07/2025
26257109;3170031;7667896;acceptable;71,62;gold;2025-7-17, 11:03;17/07/2025
26257116;3169619;8931983;acceptable;150,39;iron;2025-7-17, 11:04;17/07/2025
26257117;3170040;9789855;acceptable;57,29;gold;2025-7-17, 11:04;17/07/2025
26257126;3170031;10267409;acceptable;100,12;iron;2025-7-17, 11:05;17/07/2025
26257137;3170031;10463761;acceptable;128,91;bronze;2025-7-17, 11:05;17/07/2025
26257144;3169681;10267409;acceptable;121,75;iron;2025-7-17, 11:06;17/07/2025
26257156;3169343;287064;acceptable;421,02;silver;2025-7-17, 11:08;17/07/2025
26257161;3170045;9679009;acceptable;114,59;iron;2025-7-17, 11:08;17/07/2025
26257165;3164567;10267409;acceptable;121,75;iron;2025-7-17, 11:09;17/07/2025
26257164;3169864;4264474;acceptable;426,36;bronze;2025-7-17, 11:09;17/07/2025
26257168;3169982;541859;acceptable;212;platinum;2025-7-17, 11:09;17/07/2025
26257181;3164893;10267409;acceptable;121,75;iron;2025-7-17, 11:10;17/07/2025
26257180;3170045;8365998;acceptable;107,42;gold;2025-7-17, 11:10;17/07/2025
26257197;3169596;10267409;acceptable;135,79;iron;2025-7-17, 11:11;17/07/2025
26257195;3169980;1010569;acceptable;7,16;bronze;2025-7-17, 11:11;17/07/2025
26257198;3169980;9789855;acceptable;4,3;gold;2025-7-17, 11:11;17/07/2025
26257196;3170031;3855513;acceptable;123,18;hero;2025-7-17, 11:11;17/07/2025
26257211;3170031;879106;acceptable;292,27;hero;2025-7-17, 11:12;17/07/2025
26257217;3169103;10267409;acceptable;214,94;iron;2025-7-17, 11:13;17/07/2025
26257214;3169854;1538497;acceptable;63,41;silver;2025-7-17, 11:13;17/07/2025
26257222;3169944;7979299;acceptable;936,82;iron;2025-7-17, 11:13;17/07/2025
26257234;3155633;4443314;acceptable;191,93;gold;2025-7-17, 11:14;17/07/2025
26257236;3166144;541859;acceptable;209,6;platinum;2025-7-17, 11:14;17/07/2025
26257246;3168299;10267409;acceptable;308,55;iron;2025-7-17, 11:15;17/07/2025
26257241;3168772;287064;acceptable;421,4;silver;2025-7-17, 11:15;17/07/2025
26257252;3169724;9753282;acceptable;51,07;iron;2025-7-17, 11:15;17/07/2025
26257242;3170031;10169136;acceptable;200;bronze;2025-7-17, 11:15;17/07/2025
26257243;3170056;9789855;acceptable;71,62;gold;2025-7-17, 11:15;17/07/2025
26257261;3168277;10267409;acceptable;157,56;iron;2025-7-17, 11:16;17/07/2025
26257256;3169587;8639333;acceptable;68,75;bronze;2025-7-17, 11:16;17/07/2025
26257270;3167977;10267409;acceptable;308,39;iron;2025-7-17, 11:17;17/07/2025
26257281;3168994;4869144;acceptable;453,65;iron;2025-7-17, 11:18;17/07/2025
26257290;3167930;10267409;acceptable;274,69;iron;2025-7-17, 11:19;17/07/2025
26257295;3169862;7905978;acceptable;373,04;bronze;2025-7-17, 11:19;17/07/2025
26257309;3169448;879106;acceptable;292,43;hero;2025-7-17, 11:20;17/07/2025
26257317;3169855;10172228;acceptable;332,73;iron;2025-7-17, 11:20;17/07/2025
26257307;3169942;10322545;acceptable;;bronze;2025-7-17, 11:20;17/07/2025
26257306;3170031;1601114;acceptable;114,35;hero;2025-7-17, 11:20;17/07/2025
26257305;3170056;4180497;acceptable;179,12;hero;2025-7-17, 11:20;17/07/2025
26257318;3167553;10267409;acceptable;200,62;iron;2025-7-17, 11:21;17/07/2025
26257324;3169210;879106;acceptable;;hero;2025-7-17, 11:21;17/07/2025
26257322;3170056;6044239;acceptable;85,98;hero;2025-7-17, 11:21;17/07/2025
26257327;3170056;9917101;acceptable;57,32;bronze;2025-7-17, 11:21;17/07/2025
26257335;3168988;879106;acceptable;292,43;hero;2025-7-17, 11:22;17/07/2025
26257333;3170056;2888411;acceptable;;hero;2025-7-17, 11:22;17/07/2025
26257352;3170031;4053979;acceptable;85,98;silver;2025-7-17, 11:23;17/07/2025
26257354;3170045;6044239;acceptable;100,31;hero;2025-7-17, 11:23;17/07/2025
26257355;3170045;2257709;acceptable;48,72;bronze;2025-7-17, 11:23;17/07/2025
26257361;3165501;4371945;acceptable;;hero;2025-7-17, 11:24;17/07/2025
26257368;3170031;9563950;acceptable;;bronze;2025-7-17, 11:24;17/07/2025
26257379;3168988;191965;acceptable;;platinum;2025-7-17, 11:26;17/07/2025
26257386;3169191;4053979;acceptable;;silver;2025-7-17, 11:26;17/07/2025
26257383;3170072;9789855;acceptable;78,81;gold;2025-7-17, 11:26;17/07/2025
26257404;3163890;3095015;acceptable;;hero;2025-7-17, 11:27;17/07/2025
26257400;3169681;1601114;acceptable;;hero;2025-7-17, 11:27;17/07/2025
26257396;3169877;5314688;acceptable;780;hero;2025-7-17, 11:27;17/07/2025
26257399;3170056;3855513;acceptable;121,8;hero;2025-7-17, 11:27;17/07/2025
26257391;3170072;3382453;acceptable;71,36;hero;2025-7-17, 11:27;17/07/2025
26257401;3170072;9545041;acceptable;;hero;2025-7-17, 11:27;17/07/2025
26257402;3170074;9789855;acceptable;21,49;gold;2025-7-17, 11:27;17/07/2025
26257417;3168171;10321735;acceptable;;iron;2025-7-17, 11:28;17/07/2025
26257405;3169083;350464;acceptable;57,32;iron;2025-7-17, 11:28;17/07/2025
26257410;3169162;4053979;acceptable;32,24;silver;2025-7-17, 11:28;17/07/2025
26257414;3170056;7667896;acceptable;35,82;gold;2025-7-17, 11:28;17/07/2025
26257425;3169334;9981400;acceptable;14,33;iron;2025-7-17, 11:29;17/07/2025
26257426;3169854;4264474;acceptable;24,8;bronze;2025-7-17, 11:29;17/07/2025
26257422;3170045;7667896;acceptable;;gold;2025-7-17, 11:29;17/07/2025
26257437;3165330;879106;acceptable;292,47;hero;2025-7-17, 11:30;17/07/2025
26257434;3170045;10169136;acceptable;200;bronze;2025-7-17, 11:30;17/07/2025
26257429;3170072;2736630;acceptable;28,66;hero;2025-7-17, 11:30;17/07/2025
26257449;3165294;879106;acceptable;292,47;hero;2025-7-17, 11:31;17/07/2025
26257465;3166304;10172228;acceptable;534,31;iron;2025-7-17, 11:32;17/07/2025
26257455;3169840;4646920;acceptable;92,69;iron;2025-7-17, 11:32;17/07/2025
26257475;3169634;419380;acceptable;8;bronze;2025-7-17, 11:33;17/07/2025
26257473;3170072;7478769;acceptable;85,99;platinum;2025-7-17, 11:33;17/07/2025
26257474;3170084;7667896;acceptable;114,65;gold;2025-7-17, 11:33;17/07/2025
26257487;3163202;879106;acceptable;292,47;hero;2025-7-17, 11:34;17/07/2025
26257483;3169724;2736630;acceptable;35,83;hero;2025-7-17, 11:34;17/07/2025
26257479;3169982;6019718;acceptable;34,02;bronze;2025-7-17, 11:34;17/07/2025
26257485;3170074;7646280;acceptable;22,93;hero;2025-7-17, 11:34;17/07/2025
26257495;3169816;6780771;acceptable;127,83;iron;2025-7-17, 11:35;17/07/2025
26257503;3170031;6244551;acceptable;74,1;bronze;2025-7-17, 11:35;17/07/2025
26257512;3170056;152421;acceptable;57,33;hero;2025-7-17, 11:36;17/07/2025
26257510;3170083;624844;acceptable;97,46;hero;2025-7-17, 11:36;17/07/2025
26257513;3170087;2736630;acceptable;35,83;hero;2025-7-17, 11:36;17/07/2025
26257527;3170072;818526;acceptable;55,89;hero;2025-7-17, 11:37;17/07/2025
26257521;3170074;6531181;acceptable;26,87;hero;2025-7-17, 11:37;17/07/2025
26257541;3169668;5051310;acceptable;21,5;bronze;2025-7-17, 11:38;17/07/2025
26257532;3170083;2736630;acceptable;54,46;hero;2025-7-17, 11:38;17/07/2025
26257540;3170083;9545041;acceptable;11,47;hero;2025-7-17, 11:38;17/07/2025
26257548;3169854;2673521;acceptable;40;bronze;2025-7-17, 11:39;17/07/2025
26257547;3170031;152421;acceptable;171,98;hero;2025-7-17, 11:39;17/07/2025
26257543;3170083;7646280;acceptable;53,74;hero;2025-7-17, 11:39;17/07/2025
26257544;3170084;10169136;acceptable;80;bronze;2025-7-17, 11:39;17/07/2025
26257556;3169795;6780771;acceptable;103,86;iron;2025-7-17, 11:40;17/07/2025
26257559;3170077;9917101;acceptable;71,66;bronze;2025-7-17, 11:40;17/07/2025
26257568;3169081;4053979;acceptable;36,12;silver;2025-7-17, 11:41;17/07/2025
26257576;3170092;496838;acceptable;200;hero;2025-7-17, 11:41;17/07/2025
26257582;3170074;1623021;acceptable;22,64;gold;2025-7-17, 11:42;17/07/2025
26257591;3166298;8925646;acceptable;31,73;iron;2025-7-17, 11:43;17/07/2025
26257602;3169620;748960;acceptable;143,32;silver;2025-7-17, 11:43;17/07/2025
