id;project_id;name;segment;created
8402236;3165607;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-13, 13:24
8402258;3165618;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-13, 13:30
8402452;3165654;evalbidsNewRelevanceOrder;default;2025-7-13, 14:49
8402490;3165664;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-13, 15:05
8402594;3165691;evalbidsNewRelevanceOrder;default;2025-7-13, 15:38
8402625;3165698;evalbidsNewRelevanceOrder;default;2025-7-13, 15:50
8402629;3165700;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-13, 15:50
8402678;3165709;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-13, 16:04
8402737;3165730;evalbidsNewRelevanceOrder;default;2025-7-13, 16:26
8402752;3165733;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-13, 16:32
8402780;3165744;evalbidsNewRelevanceOrder;default;2025-7-13, 16:40
8402839;3165757;evalbidsNewRelevanceOrder;default;2025-7-13, 17:08
8402876;3165769;evalbidsNewRelevanceOrder;default;2025-7-13, 17:24
8402947;3165783;evalbidsNewRelevanceOrder;default;2025-7-13, 17:54
8402962;3165785;evalbidsNewRelevanceOrder;default;2025-7-13, 18:02
8402974;3165786;evalbidsNewRelevanceOrder;default;2025-7-13, 18:05
8402981;3165788;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-13, 18:06
8402988;3165790;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-13, 18:09
8403005;3165797;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-13, 18:16
8403085;3165816;evalbidsNewRelevanceOrder;default;2025-7-13, 18:53
8403098;3165820;evalbidsNewRelevanceOrder;default;2025-7-13, 18:56
8403100;3165821;evalbidsNewRelevanceOrder;default;2025-7-13, 18:56
8403123;3165823;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-13, 19:05
8403202;3165840;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-13, 19:29
8403203;3165841;evalbidsNewRelevanceOrder;default;2025-7-13, 19:29
8403211;3165844;evalbidsNewRelevanceOrder;default;2025-7-13, 19:32
8403257;3165855;evalbidsNewRelevanceOrder;default;2025-7-13, 19:47
8403269;3165860;evalbidsNewRelevanceOrder;default;2025-7-13, 19:50
8403292;3165870;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-13, 20:00
8403310;3165875;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-13, 20:06
8403329;3165883;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-13, 20:11
8403358;3165892;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-13, 20:19
8403409;3165902;evalbidsNewRelevanceOrder;default;2025-7-13, 20:37
8403412;3165904;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-13, 20:38
8403420;3165908;evalbidsNewRelevanceOrder;default;2025-7-13, 20:38
8403457;3165919;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-13, 20:50
8403485;3165929;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-13, 20:55
8403592;3165950;evalbidsNewRelevanceOrder;default;2025-7-13, 21:37
8403722;3165973;evalbidsNewRelevanceOrder;default;2025-7-13, 22:22
8403735;3165976;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-13, 22:27
8403741;3165979;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-13, 22:27
8403806;3165993;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-13, 22:53
8403824;3165997;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-13, 23:01
8403827;3165998;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-13, 23:03
8403838;3166000;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-13, 23:05
8403841;3166001;evalbidsNewRelevanceOrder;default;2025-7-13, 23:06
8403896;3166013;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-13, 23:27
8403904;3166015;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-13, 23:29
8403920;3166020;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-13, 23:34
8403973;3166029;evalbidsNewRelevanceOrder;default;2025-7-13, 23:51
8403991;3166032;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-13, 23:59
8404004;3166036;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 00:05
8404041;3166044;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 00:25
8404066;3166047;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 00:37
8404093;3166052;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 00:55
8404104;3166055;evalbidsNewRelevanceOrder;default;2025-7-14, 01:02
8404112;3166056;evalbidsNewRelevanceOrder;default;2025-7-14, 01:05
8404116;3166058;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 01:07
8404118;3166059;evalbidsNewRelevanceOrder;default;2025-7-14, 01:07
8404136;3166063;evalbidsNewRelevanceOrder;default;2025-7-14, 01:18
8404180;3166070;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 01:46
8404194;3166073;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 01:53
8404235;3166079;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 02:23
8404248;3166081;evalbidsNewRelevanceOrder;default;2025-7-14, 02:30
8404250;3166082;evalbidsNewRelevanceOrder;default;2025-7-14, 02:31
8404330;3166091;evalbidsNewRelevanceOrder;default;2025-7-14, 03:53
8404336;3166092;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 04:00
8404400;3166106;evalbidsNewRelevanceOrder;default;2025-7-14, 05:14
8404426;3166111;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 05:35
8404427;3166112;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 05:36
8404435;3166113;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 05:49
8404467;3166123;evalbidsNewRelevanceOrder;default;2025-7-14, 06:20
8404501;3166132;evalbidsNewRelevanceOrder;default;2025-7-14, 06:45
8404516;3166137;evalbidsNewRelevanceOrder;default;2025-7-14, 06:53
8404548;3166144;evalbidsNewRelevanceOrder;default;2025-7-14, 07:17
8404551;3166145;evalbidsNewRelevanceOrder;default;2025-7-14, 07:18
8404596;3166159;evalbidsNewRelevanceOrder;default;2025-7-14, 07:42
8404601;3166160;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 07:45
8404606;3166162;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 07:51
8404622;3166165;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 07:57
8404648;3166172;evalbidsNewRelevanceOrder;default;2025-7-14, 08:14
8404662;3166176;evalbidsNewRelevanceOrder;default;2025-7-14, 08:24
8404687;3166181;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 08:33
8404688;3166182;evalbidsNewRelevanceOrder;default;2025-7-14, 08:33
8404727;3166198;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 08:53
8404747;3166203;evalbidsNewRelevanceOrder;default;2025-7-14, 08:57
8404757;3166214;evalbidsNewRelevanceOrder;default;2025-7-14, 09:02
8404763;3166215;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 09:05
8404806;3166231;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 09:20
8404834;3166240;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 09:27
8404841;3166244;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 09:30
8404867;3166248;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 09:35
8404884;3166255;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 09:40
8404916;3166267;evalbidsNewRelevanceOrder;default;2025-7-14, 09:47
8404924;3166271;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 09:50
8404927;3166272;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 09:51
8404956;3166279;evalbidsNewRelevanceOrder;default;2025-7-14, 10:00
8404960;3166280;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 10:01
8404978;3166287;evalbidsNewRelevanceOrder;default;2025-7-14, 10:06
8405000;3166294;evalbidsNewRelevanceOrder;default;2025-7-14, 10:10
8405014;3166298;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 10:14
8405020;3166300;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 10:16
8405035;3166304;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 10:19
8405075;3166314;evalbidsNewRelevanceOrder;default;2025-7-14, 10:29
8405078;3166315;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 10:29
8405081;3166316;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 10:29
8405083;3166317;evalbidsNewRelevanceOrder;default;2025-7-14, 10:30
8405116;3166327;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 10:36
8405119;3166328;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 10:36
8405134;3166334;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 10:40
8405170;3166347;evalbidsNewRelevanceOrder;default;2025-7-14, 10:47
8405177;3166349;evalbidsNewRelevanceOrder;default;2025-7-14, 10:48
8405182;3166352;evalbidsNewRelevanceOrder;default;2025-7-14, 10:49
8405312;3166387;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 11:11
8405337;3166394;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 11:13
8405370;3166403;evalbidsNewRelevanceOrder;default;2025-7-14, 11:19
8405373;3166404;evalbidsNewRelevanceOrder;default;2025-7-14, 11:19
8405377;3166406;evalbidsNewRelevanceOrder;default;2025-7-14, 11:19
8405380;3166407;evalbidsNewRelevanceOrder;default;2025-7-14, 11:19
8405401;3166414;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 11:23
8405404;3166415;evalbidsNewRelevanceOrder;default;2025-7-14, 11:23
8405427;3166418;evalbidsNewRelevanceOrder;default;2025-7-14, 11:28
8405432;3166422;evalbidsNewRelevanceOrder;default;2025-7-14, 11:28
8405466;3166432;evalbidsNewRelevanceOrder;default;2025-7-14, 11:33
8405498;3166438;evalbidsNewRelevanceOrder;default;2025-7-14, 11:38
8405509;3166443;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 11:40
8405511;3166444;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 11:40
8405520;3166446;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 11:41
8405537;3166450;evalbidsNewRelevanceOrder;default;2025-7-14, 11:45
8405655;3166482;evalbidsNewRelevanceOrder;default;2025-7-14, 12:08
8405659;3166484;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 12:09
8405689;3166490;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 12:14
8405746;3166503;evalbidsNewRelevanceOrder;default;2025-7-14, 12:23
8405747;3166504;evalbidsNewRelevanceOrder;default;2025-7-14, 12:24
8405781;3166509;evalbidsNewRelevanceOrder;default;2025-7-14, 12:31
8405829;3166521;evalbidsNewRelevanceOrder;default;2025-7-14, 12:38
8405846;3166527;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 12:41
8405917;3166549;evalbidsNewRelevanceOrder;default;2025-7-14, 12:55
8405954;3166560;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 13:00
8405981;3166564;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 13:05
8406007;3166570;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 13:09
8406013;3166573;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 13:09
8406094;3166591;evalbidsNewRelevanceOrder;default;2025-7-14, 13:23
8406108;3166594;evalbidsNewRelevanceOrder;default;2025-7-14, 13:25
8406121;3166596;evalbidsNewRelevanceOrder;default;2025-7-14, 13:28
8406126;3166598;evalbidsNewRelevanceOrder;default;2025-7-14, 13:28
8406135;3166602;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 13:29
8406141;3166605;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 13:30
8406171;3166610;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 13:34
8406206;3166619;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 13:42
8406208;3166620;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 13:42
8406214;3166622;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 13:43
8406226;3166626;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 13:46
8406241;3166630;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 13:49
8406253;3166635;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 13:51
8406286;3166647;evalbidsNewRelevanceOrder;default;2025-7-14, 13:55
8406296;3166651;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 13:58
8406307;3166654;evalbidsNewRelevanceOrder;default;2025-7-14, 14:00
8406316;3166657;evalbidsNewRelevanceOrder;default;2025-7-14, 14:02
8406324;3166658;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 14:03
8406332;3166660;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 14:04
8406351;3166663;evalbidsNewRelevanceOrder;default;2025-7-14, 14:09
8406366;3166666;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 14:12
8406368;3166667;evalbidsNewRelevanceOrder;default;2025-7-14, 14:12
8406415;3166675;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 14:21
8406417;3166676;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 14:22
8406421;3166677;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 14:22
8406442;3166682;evalbidsNewRelevanceOrder;default;2025-7-14, 14:29
8406456;3166685;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 14:31
8406471;3166690;evalbidsNewRelevanceOrder;default;2025-7-14, 14:34
8406503;3166694;evalbidsNewRelevanceOrder;default;2025-7-14, 14:39
8406508;3166695;evalbidsNewRelevanceOrder;default;2025-7-14, 14:40
8406522;3166701;evalbidsNewRelevanceOrder;default;2025-7-14, 14:42
8406533;3166703;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 14:45
8406588;3166717;evalbidsNewRelevanceOrder;default;2025-7-14, 14:54
8406589;3166718;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 14:54
8406601;3166722;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 14:56
8406664;3166740;evalbidsNewRelevanceOrder;default;2025-7-14, 15:05
8406665;3166741;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 15:05
8406691;3166746;evalbidsNewRelevanceOrder;default;2025-7-14, 15:10
8406718;3166755;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 15:14
8406726;3166758;evalbidsNewRelevanceOrder;default;2025-7-14, 15:15
8406770;3166768;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 15:22
8406796;3166770;evalbidsNewRelevanceOrder;default;2025-7-14, 15:29
8406806;3166773;evalbidsNewRelevanceOrder;default;2025-7-14, 15:32
8406864;3166784;evalbidsNewRelevanceOrder;default;2025-7-14, 15:43
8406869;3166786;evalbidsNewRelevanceOrder;default;2025-7-14, 15:44
8406880;3166789;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 15:46
8406882;3166790;evalbidsNewRelevanceOrder;default;2025-7-14, 15:46
8406889;3166792;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 15:47
8406919;3166804;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 15:53
8406935;3166808;evalbidsNewRelevanceOrder;default;2025-7-14, 15:56
8406967;3166819;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 16:02
8407036;3166838;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 16:17
8407047;3166840;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 16:18
8407060;3166842;evalbidsNewRelevanceOrder;default;2025-7-14, 16:19
8407062;3166844;evalbidsNewRelevanceOrder;default;2025-7-14, 16:20
8407091;3166854;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 16:26
8407109;3166861;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 16:29
8407131;3166866;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 16:34
8407168;3166873;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 16:41
8407208;3166881;evalbidsNewRelevanceOrder;default;2025-7-14, 16:50
8407213;3166882;evalbidsNewRelevanceOrder;default;2025-7-14, 16:51
8407272;3166897;evalbidsNewRelevanceOrder;default;2025-7-14, 16:59
8407292;3166901;evalbidsNewRelevanceOrder;default;2025-7-14, 17:03
8407310;3166905;evalbidsNewRelevanceOrder;default;2025-7-14, 17:06
8407312;3166906;evalbidsNewRelevanceOrder;default;2025-7-14, 17:07
8407342;3166914;evalbidsNewRelevanceOrder;default;2025-7-14, 17:12
8407396;3166927;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 17:22
8407421;3166936;evalbidsNewRelevanceOrder;default;2025-7-14, 17:27
8407428;3166939;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 17:28
8407440;3166942;evalbidsNewRelevanceOrder;default;2025-7-14, 17:30
8407464;3166948;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 17:34
8407488;3166959;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 17:38
8407503;3166963;evalbidsNewRelevanceOrder;default;2025-7-14, 17:41
8407507;3166965;evalbidsNewRelevanceOrder;default;2025-7-14, 17:41
8407521;3166972;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 17:44
8407559;3166979;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 17:50
8407575;3166985;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 17:54
8407599;3166991;evalbidsNewRelevanceOrder;default;2025-7-14, 17:58
8407620;3167001;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 18:02
8407623;3167002;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 18:03
8407626;3167003;evalbidsNewRelevanceOrder;default;2025-7-14, 18:04
8407640;3167006;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 18:09
8407662;3167011;evalbidsNewRelevanceOrder;default;2025-7-14, 18:14
8407740;3167033;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 18:35
8407758;3167035;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 18:40
8407793;3167040;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 18:50
8407800;3167042;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 18:51
8407823;3167050;evalbidsNewRelevanceOrder;default;2025-7-14, 18:56
8407829;3167051;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 18:57
8407846;3167052;evalbidsNewRelevanceOrder;default;2025-7-14, 19:02
8407866;3167057;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 19:09
8407870;3167058;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 19:09
8407877;3167060;evalbidsNewRelevanceOrder;default;2025-7-14, 19:11
8407890;3167063;evalbidsNewRelevanceOrder;default;2025-7-14, 19:14
8407906;3167065;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 19:18
8407943;3167071;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 19:27
8407950;3167072;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 19:29
8407954;3167073;evalbidsNewRelevanceOrder;default;2025-7-14, 19:30
8407987;3167084;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 19:37
8408050;3167098;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 19:51
8408075;3167107;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 19:56
8408093;3167112;evalbidsNewRelevanceOrder;default;2025-7-14, 20:02
8408095;3167113;evalbidsNewRelevanceOrder;default;2025-7-14, 20:02
8408100;3167116;evalbidsNewRelevanceOrder;default;2025-7-14, 20:03
8408127;3167123;evalbidsNewRelevanceOrder;default;2025-7-14, 20:09
8408137;3167127;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 20:13
8408193;3167136;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 20:27
8408203;3167138;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 20:29
8408213;3167141;evalbidsNewRelevanceOrder;default;2025-7-14, 20:31
8408219;3167143;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 20:33
8408238;3167150;evalbidsNewRelevanceOrder;default;2025-7-14, 20:40
8408342;3167168;evalbidsNewRelevanceOrder;default;2025-7-14, 21:04
8408348;3167170;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 21:04
8408368;3167175;evalbidsNewRelevanceOrder;default;2025-7-14, 21:08
8408518;3167209;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 21:50
8408532;3167210;evalbidsNewRelevanceOrder;default;2025-7-14, 21:52
8408560;3167215;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 21:59
8408563;3167216;evalbidsNewRelevanceOrder;default;2025-7-14, 22:00
8408583;3167221;evalbidsNewRelevanceOrder;default;2025-7-14, 22:04
8408620;3167228;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 22:12
8408655;3167238;evalbidsNewRelevanceOrder;default;2025-7-14, 22:22
8408677;3167244;evalbidsNewRelevanceOrder;default;2025-7-14, 22:27
8408696;3167254;evalbidsNewRelevanceOrder;default;2025-7-14, 22:34
8408719;3167258;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 22:41
8408741;3167263;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 22:47
8408750;3167265;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 22:49
8408761;3167267;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 22:55
8408775;3167271;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 22:58
8408811;3167277;evalbidsNewRelevanceOrder;default;2025-7-14, 23:08
8408861;3167285;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 23:28
8408880;3167289;evalbidsNewRelevanceOrder;default;2025-7-14, 23:35
8408881;3167290;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 23:36
8408887;3167292;evalbidsNewRelevanceOrder;default;2025-7-14, 23:38
8408901;3167296;evalbidsNewRelevanceOrder;default;2025-7-14, 23:41
8408910;3167298;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 23:44
8408918;3167299;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-14, 23:47
8408937;3167306;evalbidsNewRelevanceOrder;default;2025-7-14, 23:56
8408977;3167323;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-15, 00:10
8408987;3167324;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-15, 00:13
8409005;3167329;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-15, 00:20
8409030;3167334;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-15, 00:32
8409047;3167337;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-15, 00:39
8409090;3167348;evalbidsNewRelevanceOrder;default;2025-7-15, 00:59
8409157;3167369;evalbidsNewRelevanceOrder;default;2025-7-15, 01:49
8409159;3167370;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-15, 01:50
8409184;3167372;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-15, 02:06
8409236;3167379;evalbidsNewRelevanceOrder;default;2025-7-15, 02:38
8409241;3167380;evalbidsNewRelevanceOrder;default;2025-7-15, 02:41
8409247;3167381;evalbidsNewRelevanceOrder;default;2025-7-15, 02:44
8409295;3167385;evalbidsNewRelevanceOrder;default;2025-7-15, 03:26
8409296;3167386;evalbidsNewRelevanceOrder;default;2025-7-15, 03:28
8409297;3167387;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-15, 03:28
8409320;3167395;evalbidsNewRelevanceOrder;default;2025-7-15, 03:48
8409391;3167420;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-15, 04:49
8409451;3167432;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-15, 06:05
8409457;3167433;evalbidsNewRelevanceOrder;default;2025-7-15, 06:08
8409498;3167442;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-15, 06:42
8409638;3167476;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-15, 08:16
8409698;3167493;evalbidsNewRelevanceOrder;default;2025-7-15, 08:42
8409718;3167499;evalbidsNewRelevanceOrder;default;2025-7-15, 08:48
8409738;3167507;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-15, 08:53
8409752;3167510;evalbidsNewRelevanceOrder;default;2025-7-15, 08:58
8409756;3167512;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-15, 08:59
8409801;3167522;evalbidsNewRelevanceOrder;default;2025-7-15, 09:12
8409850;3167531;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-15, 09:33
8409854;3167532;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-15, 09:34
8409865;3167534;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-15, 09:36
8409876;3167539;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-15, 09:39
8409897;3167544;evalbidsNewRelevanceOrder;default;2025-7-15, 09:44
8409909;3167547;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-15, 09:46
8409929;3167552;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-15, 09:51
8409934;3167553;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-15, 09:51
8409938;3167554;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-15, 09:52
8409959;3167561;evalbidsNewRelevanceOrder;default;2025-7-15, 09:55
8409968;3167563;evalbidsNewRelevanceOrder;default;2025-7-15, 09:57
8409970;3167564;evalbidsNewRelevanceOrder;default;2025-7-15, 09:57
8410004;3167574;evalbidsNewRelevanceOrder;default;2025-7-15, 10:05
8410006;3167575;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-15, 10:06
8410012;3167576;evalbidsNewRelevanceOrder;default;2025-7-15, 10:08
8410025;3167581;evalbidsNewRelevanceOrder;default;2025-7-15, 10:11
8410036;3167586;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-15, 10:16
8410076;3167592;evalbidsNewRelevanceOrder;default;2025-7-15, 10:25
8410091;3167595;evalbidsNewRelevanceOrder;default;2025-7-15, 10:27
8410095;3167596;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-15, 10:28
